Date,rstar (filtered),g (filtered),z (filtered),output gap (filtered),,All results are output from the Stage 3 model.,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g,,rrgap,,Date,rstar (smoothed),g (smoothed),z (smoothed),output gap (smoothed)
2004-04-01,-1.39782408560904,1.55629048068628,-2.95411456629532,-0.343526880727723,,,,,,,,,,,,,,,,,,,,,1.78933093860904,,2004-04-01,-1.42988299741199,1.50175637604036,-2.93163937345234,-0.499716921584252
2004-07-01,-0.912791957482407,1.53618617175403,-2.44897812923644,-0.243769150311721,,,,,,,,,,,,,,,,,,,,,1.21804111348241,,2004-07-01,-1.35825843333064,1.49787708794161,-2.85613552127225,-0.551334689751457
2004-10-01,-1.92610705822326,1.43076852169576,-3.35687557991901,-0.517939475179162,,,,,,,,,,,,,,,,,,,,,2.39327571622326,,2004-10-01,-1.20975640238677,1.49486037744683,-2.7046167798336,-0.910662208315728
2005-01-01,-2.07863617278301,1.45394305857596,-3.53257923135898,-0.547281277889795,,,,,,,,,,,,,,,,,,,,,2.53629727278302,,2005-01-01,-0.987427984526528,1.49770823542534,-2.48513621995186,-0.861596227427412
2005-04-01,-2.31137016304999,1.67472954590593,-3.98609970895593,-0.537193196022315,,,,,,,,,,,,,,,,,,,,,2.60431614904999,,2005-04-01,-0.867046787316007,1.49895570047716,-2.36600248779317,-0.2041143431303
2005-07-01,-3.73985329488685,1.69834988920418,-5.43820318409102,-0.871531803778225,,,,,,,,,,,,,,,,,,,,,4.13693086888685,,2005-07-01,-0.870929588079935,1.48876193482623,-2.35969152290617,-0.154075383597501
2005-10-01,-3.61854577014133,1.675915703631,-5.29446147377233,-0.855336839797928,,,,,,,,,,,,,,,,,,,,,3.99962892114133,,2005-10-01,-0.881541516150068,1.47762340746158,-2.35916492361165,-0.191740805230324
2006-01-01,-3.46996357798817,1.72617501380923,-5.1961385917974,-0.810533852803417,,,,,,,,,,,,,,,,,,,,,3.83428889698817,,2006-01-01,-0.921467376955905,1.4668400696867,-2.38830744664261,-0.00639390925306316
2006-04-01,-3.8433260170967,1.76282840128366,-5.60615441838036,-0.892732296574025,,,,,,,,,,,,,,,,,,,,,4.3815695500967,,2006-04-01,-1.02822763252488,1.4526503160296,-2.48087794855448,0.13233192029287
2006-07-01,-4.52623715899428,1.70006908812868,-6.22630624712296,-1.07995159791261,,,,,,,,,,,,,,,,,,,,,4.95345000999428,,2006-07-01,-1.14692173224892,1.4361578044166,-2.58307953666551,-0.036346519171957
2006-10-01,-4.23384983233228,1.888842310533,-6.12269214286528,-0.959476078184935,,,,,,,,,,,,,,,,,,,,,4.49590870433228,,2006-10-01,-1.35902396999424,1.42191475622468,-2.78093872621891,0.594607392253579
2007-01-01,-5.3277059061893,2.08147107268155,-7.40917697887085,-1.16410782395866,,,,,,,,,,,,,,,,,,,,,5.7022404041893,,2007-01-01,-1.82784961164611,1.39632565998211,-3.22417527162822,1.23352188874867
2007-04-01,-4.16269690606919,2.03533887135153,-6.19803577742072,-0.916996824187549,,,,,,,,,,,,,,,,,,,,,4.55819259606919,,2007-04-01,-2.47204360743256,1.35994496742086,-3.83198857485342,1.23737937079483
2007-07-01,-4.74989972124664,1.89340118976772,-6.64330091101436,-1.10974321575185,,,,,,,,,,,,,,,,,,,,,5.21850770024664,,2007-07-01,-3.12914896808941,1.32380611856002,-4.45295508664942,0.894868410261722
2007-10-01,-1.79391116580615,1.96470293046285,-3.758614096269,-0.403271839209822,,,,,,,,,,,,,,,,,,,,,2.42863051780615,,2007-10-01,-3.86269724482596,1.29323682617147,-5.15593407099743,1.29822742745461
2008-01-01,-2.68759216450576,2.04499716890999,-4.73258933341575,-0.601392620087609,,,,,,,,,,,,,,,,,,,,,3.18397840150576,,2008-01-01,-4.81046671335195,1.25548974874679,-6.06595646209874,1.63198730583088
2008-04-01,-3.40168841109528,1.77277219203859,-5.17446060313387,-0.865910946103043,,,,,,,,,,,,,,,,,,,,,4.08359124509528,,2008-04-01,-5.79810807764764,1.21275874644977,-7.01086682409742,0.907147929047312
2008-07-01,-1.12696857658993,1.48600847092807,-2.612977047518,-0.426023326510006,,,,,,,,,,,,,,,,,,,,,1.59576907858993,,2008-07-01,-6.62750383750611,1.18317044366567,-7.81067428117177,0.191378856851657
2008-10-01,-8.9122081996188,0.873985503073011,-9.78619370269181,-2.42933171108217,,,,,,,,,,,,,,,,,,,,,9.5293775556188,,2008-10-01,-7.05094771094543,1.16773982971025,-8.21868754065568,-1.84407017070885
2009-01-01,-8.31834331443767,0.0633722814787808,-8.38171559591645,-2.50680482573483,,,,,,,,,,,,,,,,,,,,,7.88504716743767,,2009-01-01,-6.68969845654167,1.19005329093306,-7.87975174747473,-4.33101226470382
2009-04-01,-5.97956672638172,0.410133909398115,-6.38970063577983,-1.78851795782367,,,,,,,,,,,,,,,,,,,,,6.42246894838172,,2009-04-01,-5.97442587209937,1.25488866733261,-7.22931453943198,-3.31590300007787
2009-07-01,-7.33586816419008,0.431399488954503,-7.76726765314459,-2.04900718278145,,,,,,,,,,,,,,,,,,,,,8.11694516319008,,2009-07-01,-5.34589468258103,1.3038002742054,-6.64969495678643,-3.37524600166108
2009-10-01,-6.16731317294967,0.756335001495823,-6.92364817444549,-1.64785484125548,,,,,,,,,,,,,,,,,,,,,6.82631727394967,,2009-10-01,-4.78517222654852,1.35407777158729,-6.1392499981358,-2.45465510708254
2010-01-01,-6.12535046431846,1.02886553425103,-7.15421599856949,-1.54308079854127,,,,,,,,,,,,,,,,,,,,,4.02287538631846,,2010-01-01,-4.46535611578318,1.38867956839579,-5.85403568417897,-1.69655024017311
2010-04-01,-9.19341428952254,1.2411077140624,-10.4345220035849,-2.1581600691556,,,,,,,,,,,,,,,,,,,,,6.77004326452254,,2010-04-01,-4.34422458821168,1.41034225241083,-5.75456684062251,-1.14061232356408
2010-07-01,-8.35671901868994,1.45137456303703,-9.80809358172697,-1.83160010149209,,,,,,,,,,,,,,,,,,,,,6.57440861668994,,2010-07-01,-4.42296651467978,1.42308691986911,-5.84605343454889,-0.417880626673821
2010-10-01,-3.79417377377438,1.23149629732764,-5.02567007110201,-0.785249438056724,,,,,,,,,,,,,,,,,,,,,2.39806344577438,,2010-10-01,-4.54143957762102,1.42559677571148,-5.9670363533325,-0.907779646872882
2011-01-01,-6.69391972593732,0.812133753461582,-7.5060534793989,-1.55918064445751,,,,,,,,,,,,,,,,,,,,,6.73899854893732,,2011-01-01,-4.32632413078691,1.43868620188788,-5.76501033267479,-2.27459732901559
2011-04-01,-6.83669470884473,0.664343857956923,-7.50103856680165,-1.61637006814124,,,,,,,,,,,,,,,,,,,,,6.99639498184473,,2011-04-01,-3.72398895590216,1.47646795285727,-5.20045690875942,-2.81398074692191
2011-07-01,-6.3911395613016,1.19484835475492,-7.58598791605652,-1.34469723228864,,,,,,,,,,,,,,,,,,,,,6.1705002333016,,2011-07-01,-3.21495324833168,1.52269630813553,-4.73764955646721,-1.29463514987339
2011-10-01,-6.06417125270085,1.22753740697852,-7.29170865967938,-1.26655814475049,,,,,,,,,,,,,,,,,,,,,6.23319189570085,,2011-10-01,-2.95218802890159,1.54326187854729,-4.49544990744889,-1.24307459395885
2012-01-01,-2.6623759073403,1.39699657105016,-4.05937247839046,-0.430718199629325,,,,,,,,,,,,,,,,,,,,,2.9743995113403,,2012-01-01,-2.77166487135762,1.56254032759898,-4.3342051989566,-0.689094228978888
2012-04-01,-4.46802585040133,1.34719244002824,-5.81521829042956,-0.891724066143411,,,,,,,,,,,,,,,,,,,,,4.79718372040133,,2012-04-01,-2.64048479156547,1.57241089680587,-4.21289568837134,-0.940962202461947
2012-07-01,-5.87212339517744,1.26510238587699,-7.13722578105443,-1.26558784072756,,,,,,,,,,,,,,,,,,,,,6.20852131917744,,2012-07-01,-2.39547867248719,1.58663438502925,-3.98211305751644,-1.28745899553223
2012-10-01,-4.79816059676211,1.25985436866757,-6.05801496542968,-1.03143509696929,,,,,,,,,,,,,,,,,,,,,4.97183369776211,,2012-10-01,-2.05630990748105,1.60667208626655,-3.6629819937476,-1.34159312045114
2013-01-01,-5.06524381691494,1.50058985893916,-6.5658336758541,-1.03205138227946,,,,,,,,,,,,,,,,,,,,,5.39311862591494,,2013-01-01,-1.79275320004639,1.62688566546249,-3.41963886550888,-0.674946347294167
2013-04-01,-4.09231588467751,1.62708738828163,-5.71940327295914,-0.783966251588993,,,,,,,,,,,,,,,,,,,,,4.51111447467751,,2013-04-01,-1.70075071519743,1.63532790615287,-3.3360786213503,-0.294841846644488
2013-07-01,-2.43030213959113,1.6807443942916,-4.11104653388273,-0.403916608906002,,,,,,,,,,,,,,,,,,,,,2.66777929559113,,2013-07-01,-1.71212169033557,1.63691785807056,-3.34903954840613,-0.108366087693355
2013-10-01,-2.91964515657341,1.65757834843734,-4.57722350501075,-0.549151847090457,,,,,,,,,,,,,,,,,,,,,3.19682860357341,,2013-10-01,-1.75217788887612,1.63501825348254,-3.38719614235867,-0.206888538724456
2014-01-01,-2.45221233737243,1.9207235018633,-4.37293583923573,-0.378208157800941,,,,,,,,,,,,,,,,,,,,,2.86293210037243,,2014-01-01,-1.92647695884597,1.63375340896413,-3.56023036781009,0.605089922999241
2014-04-01,-2.00209679219573,1.49965642120493,-3.50175321340066,-0.429071840790414,,,,,,,,,,,,,,,,,,,,,2.53806862319573,,2014-04-01,-2.06278119882165,1.6195202202262,-3.68230141904785,-0.656842461996291
2014-07-01,-2.48573271435969,1.35499242553144,-3.84072513989113,-0.601651275621293,,,,,,,,,,,,,,,,,,,,,3.23222289535969,,2014-07-01,-1.89446050833346,1.62683442419508,-3.52129493252854,-1.15125480884819
2014-10-01,-5.09876459340146,1.48894369542001,-6.58770828882147,-1.18218573259134,,,,,,,,,,,,,,,,,,,,,5.85235236340146,,2014-10-01,-1.66927231322672,1.64208454681702,-3.31135686004374,-0.863606403355107
2015-01-01,-3.33824918995971,1.72654746861746,-5.06479665857717,-0.713528028361054,,,,,,,,,,,,,,,,,,,,,3.77465156095971,,2015-01-01,-1.6092827467719,1.6517497624922,-3.2610325092641,-0.122373257828144
2015-04-01,-1.95990429236649,1.61204274781816,-3.57194704018465,-0.445415966215364,,,,,,,,,,,,,,,,,,,,,0.986112548366488,,2015-04-01,-1.63518881983449,1.64887276895128,-3.28406158878577,-0.442853138805617
2015-07-01,-3.4276092807382,1.66777842831176,-5.09538770904997,-0.763892550083369,,,,,,,,,,,,,,,,,,,,,2.8417382377382,,2015-07-01,-1.62870450920929,1.65105712195004,-3.27976163115932,-0.307242248305727
2015-10-01,-2.24203288633568,1.53050771258186,-3.77254059891754,-0.510617177572897,,,,,,,,,,,,,,,,,,,,,1.79765230133568,,2015-10-01,-1.57881432921892,1.65152341906159,-3.2303377482805,-0.676188934913455
2016-01-01,-1.56252306593683,1.6221177321583,-3.18464079809513,-0.310970215795578,,,,,,,,,,,,,,,,,,,,,1.34153690693683,,2016-01-01,-1.49859446219361,1.65837920915269,-3.1569736713463,-0.383369739023181
2016-04-01,-1.79913435606465,1.61355645508242,-3.41269081114707,-0.364703906710247,,,,,,,,,,,,,,,,,,,,,1.63224634606465,,2016-04-01,-1.4567313051252,1.66048571204237,-3.11721701716757,-0.417954973796157
2016-07-01,-1.43000193431761,1.66312967440974,-3.09313160872736,-0.26313991368454,,,,,,,,,,,,,,,,,,,,,1.06635546231761,,2016-07-01,-1.43000193431761,1.66312967440974,-3.09313160872736,-0.26313991368454
